Product_ID,Product_Name,Brand_Name,Claim_Text,Visual_Cues_Score,Hazard_Codes,Eco_Keyword_Count,EPA_Safer_Choice,Target_Label
P767,"Arxada Arxada Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",Arxada,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ECO-FRIENDLY, NON-TOXIC, BIODEGRADABLE | ORGANIC | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.4,None,5,1,Verified
P768,"PowerBlast PowerBlast All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",PowerBlast,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: ORGANIC | NATURAL | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.3,H319,4,0,Standard
P769,"BioShield BioShield Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",BioShield,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ORGANIC, SUSTAINABLE, EARTH-FRIENDLY | BIO-BASED | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,H319,6,0,Greenwashed
P770,"GreenLeaf GreenLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",GreenLeaf,"ECO-FRIENDLY FORMULA: DISH SOAP: NON-TOXIC, PLANT-BASED, BIODEGRADABLE | ORGANIC | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,7,0,Greenwashed
P771,"EcoLogic EcoLogic All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: EARTH-FRIENDLY, ORGANIC, BIO-BASED, SUSTAINABLE, GREEN | NON-TOXIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.7,None,7,1,Greenwashed
P772,"EcoPure EcoPure Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",EcoPure,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: ECO-FRIENDLY, EARTH-FRIENDLY, GREEN | NON-TOXIC | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,H319,5,0,Greenwashed
P773,"MaxClean MaxClean Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: SUSTAINABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,2,0,Standard
P774,"MaxClean MaxClean Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DISINFECTANT SPRAY FOR HEAVY DUTY INDUSTRIAL CLEANING. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,2,0,Standard
P775,"NatureWorks NatureWorks All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIO-BASED, PLANT-BASED, BIODEGRADABLE | NON-TOXIC | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,6,0,Greenwashed
P776,"NatureWorks NatureWorks Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: GLASS CLEANER: SUSTAINABLE, PLANT-BASED, ORGANIC, EARTH-FRIENDLY | GREEN | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,H319,7,0,Greenwashed
P777,"IndustrialPro IndustrialPro Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",IndustrialPro,"ECO-FRIENDLY FORMULA: GLASS CLEANER: PLANT-BASED | NON-TOXIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.3,H319,4,0,Standard
P778,"EcoLogic EcoLogic Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: ORGANIC, GREEN, ECO-FRIENDLY, SUSTAINABLE | PLANT-BASED | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,None,5,1,Greenwashed
P779,"Ace Janitorial Supply Co. Inc. Ace Janitorial Supply Co. Inc. All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Ace,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: EARTH-FRIENDLY, NATURAL | BIO-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,H317,6,1,Verified
P780,"PureLeaf PureLeaf All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIODEGRADABLE, EARTH-FRIENDLY, GREEN | ORGANIC | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.7,H319,7,0,Greenwashed
P781,"Betco Corporation Betco Corporation Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Betco,"ECO-FRIENDLY FORMULA: DEGREASER: NON-TOXIC, BIODEGRADABLE, NATURAL, PLANT-BASED | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,6,1,Verified
P782,"Zep Zep Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: EARTH-FRIENDLY | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.3,"H314, H290",4,1,Standard
P783,"Advil Pty Ltd Advil Pty Ltd Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",Advil,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: BIO-BASED, EARTH-FRIENDLY, PLANT-BASED, ORGANIC | GREEN | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,None,8,1,Verified
P784,"MaxClean MaxClean Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.,0.0,H319,4,0,Standard
P785,"CleanCo CleanCo Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",CleanCo,"ECO-FRIENDLY FORMULA: DEGREASER: NATURAL, PLANT-BASED, ECO-FRIENDLY, SUSTAINABLE | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,6,0,Greenwashed
P786,"TurboScrub TurboScrub Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,"ECO-FRIENDLY FORMULA: GLASS CLEANER: NATURAL | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.0,H319,4,0,Standard
P787,"4 State Maintenance Supply 4 State Maintenance Supply Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",4,"ECO-FRIENDLY FORMULA: GLASS CLEANER: GREEN, NATURAL, NON-TOXIC, SUSTAINABLE | BIODEGRADABLE | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,H319,6,1,Verified
P788,"PureLeaf PureLeaf Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: DISH SOAP: SUSTAINABLE, ECO-FRIENDLY, ORGANIC, NON-TOXIC | NATURAL | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,5,0,Greenwashed
P789,"Zep Zep Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,ECO-FRIENDLY FORMULA: GLASS CLEANER: NATURAL | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.0,"H314, H290",5,1,Standard
P790,"EcoLogic EcoLogic Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: GLASS CLEANER: NATURAL, EARTH-FRIENDLY, GREEN, BIO-BASED, SUSTAINABLE, ECO-FRIENDLY | NON-TOXIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",1.0,None,7,1,Greenwashed
P791,"ACS Industries, Inc. ACS Industries, Inc. Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",ACS,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: SUSTAINABLE, NON-TOXIC | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,None,4,1,Verified
P792,"PureLeaf PureLeaf Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: SUSTAINABLE, EARTH-FRIENDLY, ORGANIC, PLANT-BASED, ECO-FRIENDLY | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.7,H319,7,0,Greenwashed
P793,"ABC Compounding Co., Inc. ABC Compounding Co., Inc. Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",ABC,"ECO-FRIENDLY FORMULA: DISH SOAP: GREEN, ORGANIC, BIODEGRADABLE, ECO-FRIENDLY, BIO-BASED | NON-TOXIC | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,7,1,Verified
P794,"Big State Plumbing Big State Plumbing Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Big,"ECO-FRIENDLY FORMULA: GLASS CLEANER: ORGANIC, ECO-FRIENDLY, BIODEGRADABLE | SUSTAINABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,5,1,Verified
P795,"PureLeaf PureLeaf Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: DEGREASER: BIODEGRADABLE, EARTH-FRIENDLY, BIO-BASED, NATURAL, NON-TOXIC | ECO-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,H319,7,0,Greenwashed
P796,"TurboScrub TurboScrub Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",TurboScrub,ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: ECO-FRIENDLY | BIODEGRADABLE | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.3,H319,4,0,Standard
P797,"MaxClean MaxClean Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",MaxClean,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH DEGREASER FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,H319,2,0,Standard
P798,"Basic Cleaning Systems Basic Cleaning Systems Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",Basic,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: ECO-FRIENDLY, PLANT-BASED, BIODEGRADABLE | BIO-BASED | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.4,None,6,1,Verified
P799,"Zep Zep Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,ECO-FRIENDLY FORMULA: GLASS CLEANER: ECO-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.,0.3,"H314, H290",3,1,Standard
P800,"AquaPure AquaPure All-Purpose Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",AquaPure,"ECO-FRIENDLY FORMULA: ALL-PURPOSE CLEANER: BIO-BASED, SUSTAINABLE, NATURAL, ORGANIC | GREEN | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,H319,6,0,Greenwashed
P801,"EcoLogic EcoLogic Dish Soap - 32oz Spray Bottle, Powerful Cleaning Solution",EcoLogic,"ECO-FRIENDLY FORMULA: DISH SOAP: BIO-BASED, ECO-FRIENDLY, GREEN | NATURAL | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",1.0,None,6,1,Greenwashed
P802,"American Cleaning Solutions American Cleaning Solutions Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",American,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: NATURAL, EARTH-FRIENDLY, GREEN | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,7,1,Verified
P803,"Zep Zep Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Zep,"ECO-FRIENDLY FORMULA: PROFESSIONAL STRENGTH LAUNDRY DETERGENT FOR HEAVY DUTY INDUSTRIAL CLEANING. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",0.0,"H314, H290",2,1,Standard
P804,"PowerBlast PowerBlast Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",PowerBlast,ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: BIO-BASED | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.,0.3,H319,4,0,Standard
P805,"Bioneat Bioneat Degreaser - 32oz Spray Bottle, Powerful Cleaning Solution",Bioneat,"ECO-FRIENDLY FORMULA: DEGREASER: GREEN, BIODEGRADABLE | ECO-FRIENDLY | HIGHLY EFFECTIVE. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.0,None,5,1,Verified
P806,"NatureWorks NatureWorks Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",NatureWorks,"ECO-FRIENDLY FORMULA: GLASS CLEANER: GREEN, PLANT-BASED, SUSTAINABLE, EARTH-FRIENDLY, ORGANIC | NON-TOXIC | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets.",0.0,H319,7,0,Greenwashed
P807,"Airex Laboratories Airex Laboratories Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",Airex,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: ECO-FRIENDLY, NATURAL, EARTH-FRIENDLY, GREEN, BIO-BASED | BIODEGRADABLE | HIGHLY EFFECTIVE. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",0.7,None,8,1,Verified
P808,"BJ's Wholesale Club BJ's Wholesale Club Glass Cleaner - 32oz Spray Bottle, Powerful Cleaning Solution",BJ's,"ECO-FRIENDLY FORMULA: GLASS CLEANER: BIO-BASED, NON-TOXIC, EARTH-FRIENDLY | BIODEGRADABLE | HIGHLY EFFECTIVE. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes.",1.0,None,6,1,Verified
P809,"AquaPure AquaPure Disinfectant Spray - 32oz Spray Bottle, Powerful Cleaning Solution",AquaPure,"ECO-FRIENDLY FORMULA: DISINFECTANT SPRAY: NATURAL, SUSTAINABLE, ECO-FRIENDLY | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | SAFE FOR THE WHOLE FAMILY: Non-toxic and safe for use around children and pets. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces.",0.7,H319,5,0,Greenwashed
P810,"PureLeaf PureLeaf Laundry Detergent - 32oz Spray Bottle, Powerful Cleaning Solution",PureLeaf,"ECO-FRIENDLY FORMULA: LAUNDRY DETERGENT: PLANT-BASED, NATURAL, GREEN, BIO-BASED | EARTH-FRIENDLY | HIGHLY EFFECTIVE. | POWERFUL CLEANING: Tackles tough grease and grime without harsh chemical fumes. | MULTI-SURFACE USE: Perfect for kitchens, bathrooms, and all hard surfaces. | SUSTAINABLE PACKAGING: 100% recyclable bottle made from ocean-bound plastic.",1.0,H319,7,0,Greenwashed
